RouteId,Latitude,Longitude,DateTime,Heading,Speed,Distance,Elevation,Accuracy
280,30.40464562,-97.74767338,2016-09-07 13:52:23.000-0400,177.2,42.658443,18.254168,245,5
280,30.40481028,-97.74767283,2016-09-07 13:52:22.000-0400,174.3,42.79266,19.823463,246,5
280,30.404988,-97.74769564,2016-09-07 13:52:21.000-0400,173,42.07684,19.007004,246,5
280,30.40515911,-97.74770812,2016-09-07 13:52:20.000-0400,169.6,42.56897,19.944992,246,6
280,30.40533335,-97.74775983,2016-09-07 13:52:19.000-0400,170.9,41.450497,19.70136,246,5
280,30.40550808,-97.74779725,2016-09-07 13:52:18.000-0400,172.1,40.66757,17.986479,246,5
280,30.40566923,-97.74781897,2016-09-07 13:52:17.000-0400,172.7,40.220177,17.808737,247,4
280,30.40582937,-97.74783362,2016-09-07 13:52:16.000-0400,172.2,40.063595,17.44378,247,4
280,30.40598482,-97.74786175,2016-09-07 13:52:15.000-0400,174.2,40.39913,17.934914,247,4
280,30.40614566,-97.74788185,2016-09-07 13:52:14.000-0400,173.2,39.728054,18.775503,248,4
280,30.40631361,-97.74790704,2016-09-07 13:52:13.000-0400,175.4,38.654324,17.744669,247,4
280,30.40647322,-97.74792095,2016-09-07 13:52:12.000-0400,176.6,37.759544,17.040346,247,4
280,30.40662635,-97.74793636,2016-09-07 13:52:11.000-0400,177.4,36.99899,17.21161,247,4
280,30.40678083,-97.74795425,2016-09-07 13:52:10.000-0400,178.7,36.08184,16.662151,246,3
280,30.40693106,-97.74795954,2016-09-07 13:52:09.000-0400,179.5,35.522606,15.90298,245,3
280,30.4070745,-97.74795741,2016-09-07 13:52:08.000-0400,180.1,34.023857,15.5985565,246,3
280,30.4072152,-97.74795593,2016-09-07 13:52:07.000-0400,180.6,31.384266,14.52935,246,3
280,30.40734626,-97.7479553,2016-09-07 13:52:06.000-0400,181.2,28.58809,12.72184,246,4
280,30.40746099,-97.74795245,2016-09-07 13:52:05.000-0400,181.1,26.865648,12.430109,246,4
280,30.40757275,-97.74794202,2016-09-07 13:52:04.000-0400,181.9,23.935257,11.954221,245,4
280,30.40767983,-97.74792735,2016-09-07 13:52:03.000-0400,183,19.617964,11.522353,246,4
280,30.40778371,-97.74792339,2016-09-07 13:52:02.000-0400,190.8,12.101845,7.1156907,245,4
280,30.40784646,-97.74790781,2016-09-07 13:52:01.000-0400,193.7,7.6950736,3.1645005,245,4
280,30.40787331,-97.74789663,2016-09-07 13:52:00.000-0400,189.3,7.5832267,3.9504147,245,4
280,30.4079077,-97.74788586,2016-09-07 13:51:59.000-0400,173,5.2344394,3.968236,245,4
280,30.40794293,-97.74789317,2016-09-07 13:51:58.000-0400,0,0,0.38812068,244,4
280,30.40794335,-97.74789718,2016-09-07 13:51:57.000-0400,0,0,0.0040002503,244,3
280,30.40794334,-97.74789722,2016-09-07 13:51:56.000-0400,0,0,0.03451491,244,3
280,30.40794341,-97.74789757,2016-09-07 13:51:55.000-0400,0,0,0.13298534,244,4
280,30.40794311,-97.74789623,2016-09-07 13:51:54.000-0400,0,0,0.13242874,244,3
280,30.40794298,-97.7478976,2016-09-07 13:51:53.000-0400,0,0,0.16182041,244,3
280,30.4079441,-97.74789868,2016-09-07 13:51:52.000-0400,0,0,0.044696435,244,3
280,30.40794376,-97.74789893,2016-09-07 13:51:51.000-0400,0,0,0.3808094,243,3
280,30.40794636,-97.74790152,2016-09-07 13:51:50.000-0400,0,0,0.39500332,243,4
280,30.40794868,-97.74790464,2016-09-07 13:51:49.000-0400,0,0,0.22403936,242,4
280,30.40794991,-97.74790279,2016-09-07 13:51:48.000-0400,0,0,0.110779375,243,4
280,30.40794964,-97.7479039,2016-09-07 13:51:47.000-0400,0,0,1.0249723,243,4
280,30.40795016,-97.74791455,2016-09-07 13:51:46.000-0400,0,0,0.83143073,241,5
280,30.40794712,-97.74790664,2016-09-07 13:51:45.000-0400,0,0,0.22109346,242,5
280,30.40794573,-97.74790499,2016-09-07 13:51:44.000-0400,0,0,1.2306637,243,5
280,30.40794405,-97.74791765,2016-09-07 13:51:43.000-0400,0,0,0.68796694,241,5
280,30.40793786,-97.74791714,2016-09-07 13:51:42.000-0400,0,0,0.15988578,239,5
280,30.40793687,-97.74791593,2016-09-07 13:51:41.000-0400,188.6,0.78292894,0.6308951,239,4
280,30.40794256,-97.74791581,2016-09-07 13:51:40.000-0400,188.9,3.6014733,1.5832921,239,4
280,30.40795529,-97.74790834,2016-09-07 13:51:39.000-0400,186.6,5.793674,2.0921419,238,4
280,30.40797416,-97.74790802,2016-09-07 13:51:38.000-0400,188.5,7.672704,3.4732935,238,4
280,30.40800549,-97.74790779,2016-09-07 13:51:37.000-0400,186.9,10.110969,4.739295,237,4
280,30.40804778,-97.74790057,2016-09-07 13:51:36.000-0400,186.9,13.175576,5.7593646,238,5
280,30.40809905,-97.74789089,2016-09-07 13:51:35.000-0400,185.8,15.949382,5.3338532,238,5
280,30.40814628,-97.7478803,2016-09-07 13:51:34.000-0400,186,20.445631,8.03633,238,4
280,30.40821864,-97.74788533,2016-09-07 13:51:33.000-0400,187.4,22.145704,9.975445,238,4
280,30.40830849,-97.74789097,2016-09-07 13:51:32.000-0400,190.6,27.111712,11.082063,237,4
280,30.40840774,-97.7478772,2016-09-07 13:51:31.000-0400,193.3,30.690817,12.799128,238,4
280,30.40852312,-97.74787244,2016-09-07 13:51:30.000-0400,196.1,33.5541,15.446667,237,3
280,30.40865533,-97.74782169,2016-09-07 13:51:29.000-0400,190.1,33.91201,21.759985,237,4
280,30.40884698,-97.74777277,2016-09-07 13:51:27.539-0400,190.7,36.954247,25.651112,236,4
280,30.4090735,-97.74771832,2016-09-07 13:51:26.000-0400,190.1,37.33453,16.1666,236,4
280,30.40921499,-97.74767758,2016-09-07 13:51:25.000-0400,188,37.20031,16.756376,236,4
280,30.40936305,-97.7476425,2016-09-07 13:51:24.000-0400,183.6,37.558224,16.803467,235,4
280,30.40951424,-97.74763005,2016-09-07 13:51:23.000-0400,182.6,36.88714,15.370023,235,4
280,30.40964573,-97.74757933,2016-09-07 13:51:22.000-0400,176.7,38.005608,17.430185,235,5
280,30.40980227,-97.74759628,2016-09-07 13:51:21.000-0400,175,37.513485,15.389658,235,5
280,30.40994073,-97.74758473,2016-09-07 13:51:20.000-0400,171.6,37.535854,16.511074,235,5
280,30.41008929,-97.74759695,2016-09-07 13:51:19.000-0400,170.1,37.267418,16.123995,235,4
280,30.41023353,-97.74761851,2016-09-07 13:51:18.000-0400,168,37.155575,16.517946,235,4
280,30.4103797,-97.74765185,2016-09-07 13:51:17.000-0400,166.6,36.97662,16.0074,235,4
280,30.41052098,-97.74768626,2016-09-07 13:51:16.000-0400,164.1,36.014732,17.268322,236,4
280,30.41066926,-97.74774131,2016-09-07 13:51:15.000-0400,166.9,36.23843,16.69544,236,4
280,30.41081558,-97.74778244,2016-09-07 13:51:14.000-0400,166.7,35.567345,15.844025,236,4
280,30.41095359,-97.74782529,2016-09-07 13:51:13.000-0400,167.4,36.50686,16.868105,236,3
280,30.41109991,-97.74787345,2016-09-07 13:51:12.000-0400,170.6,34.58309,14.955739,236,3
280,30.41123313,-97.74789799,2016-09-07 13:51:11.000-0400,171.1,35.455498,16.06911,236,3
280,30.4113761,-97.74792554,2016-09-07 13:51:10.000-0400,174.1,35.455498,16.021477,236,4
280,30.41151946,-97.74794663,2016-09-07 13:51:09.000-0400,176.7,35.298912,15.573853,236,4
280,30.41165936,-97.74796138,2016-09-07 13:51:08.000-0400,179.1,35.36602,15.790454,235,4
280,30.41180175,-97.74796559,2016-09-07 13:51:07.000-0400,182,35.00811,16.58528,234,4
280,30.4119513,-97.74796085,2016-09-07 13:51:06.000-0400,184.9,34.560722,14.682729,236,4
280,30.4120833,-97.74794834,2016-09-07 13:51:05.000-0400,186.8,34.22518,16.667278,236,4
280,30.41223183,-97.74792146,2016-09-07 13:51:04.000-0400,188.1,33.710682,16.227016,236,4
280,30.4123778,-97.74790891,2016-09-07 13:51:03.000-0400,188.4,32.905388,14.538116,236,4
280,30.41250744,-97.74788609,2016-09-07 13:51:02.000-0400,189.4,32.592213,14.6299,237,4
280,30.41263775,-97.74786203,2016-09-07 13:51:01.000-0400,187,33.12908,15.219823,237,4
280,30.41277218,-97.74782987,2016-09-07 13:51:00.000-0400,189.5,32.592213,14.568023,238,4
280,30.41290182,-97.74780507,2016-09-07 13:50:59.000-0400,190,31.831654,14.438163,238,4
280,30.41302955,-97.74777572,2016-09-07 13:50:58.000-0400,189.4,31.250051,13.696858,237,5
