"RouteId","Latitude","Longitude","DateTime","Heading","Speed","Distance","Elevation","Accuracy"
"2213","30.394149","-97.7524216","2016-09-19 17:54:09.000-0400","0.0","0.0","0.01675344","243.0","4.0"
"2213","30.39414882","-97.75242178","2016-09-19 17:54:10.000-0400","0.0","0.0","0.026408812","243.0","4.0"
"2213","30.39414886","-97.75242179","2016-09-19 17:54:11.000-0400","0.0","0.0","0.0045373077","243.0","4.0"
"2213","30.39414875","-97.75242197","2016-09-19 17:54:12.000-0400","0.0","0.0","0.021164678","243.0","4.0"
"2213","30.39414875","-97.75242197","2016-09-19 17:54:13.000-0400","0.0","0.0","0.0","243.0","4.0"
"2213","30.39414857","-97.75242227","2016-09-19 17:54:14.000-0400","0.0","0.0","0.03506285","243.0","4.0"
"2213","30.39414846","-97.75242244","2016-09-19 17:54:15.000-0400","0.0","0.0","0.020386726","244.0","4.0"
"2213","30.39414831","-97.7524226","2016-09-19 17:54:16.000-0400","0.0","0.0","0.022648487","244.0","4.0"
"2213","30.39414835","-97.75242301","2016-09-19 17:54:17.000-0400","0.0","0.0","0.03965085","244.0","3.0"
"2213","30.39414829","-97.75242301","2016-09-19 17:54:18.000-0400","0.0","0.0","0.0066515463","244.0","3.0"
"2213","30.39414811","-97.75242298","2016-09-19 17:54:19.000-0400","0.0","0.0","0.020161841","244.0","3.0"
"2213","30.3941481","-97.7524231","2016-09-19 17:54:20.000-0400","0.0","0.0","0.011585485","244.0","3.0"
"2213","30.3941481","-97.7524231","2016-09-19 17:54:21.000-0400","0.0","0.0","0.0","244.0","3.0"
"2213","30.39414803","-97.75242329","2016-09-19 17:54:22.000-0400","0.0","0.0","0.019840103","244.0","3.0"
"2213","30.39414799","-97.75242344","2016-09-19 17:54:23.000-0400","0.0","0.0","0.015082027","244.0","3.0"
"2213","30.39414799","-97.75242344","2016-09-19 17:54:24.000-0400","0.0","0.0","0.0","244.0","3.0"
"2213","30.39414776","-97.75242336","2016-09-19 17:54:25.000-0400","0.0","0.0","0.026631488","244.0","3.0"
"2213","30.39414776","-97.75242336","2016-09-19 17:54:26.000-0400","0.0","0.0","0.0","244.0","3.0"
"2213","30.39414769","-97.75242352","2016-09-19 17:54:27.000-0400","0.0","0.0","0.017223658","244.0","3.0"
"2213","30.3941476","-97.75242369","2016-09-19 17:54:28.000-0400","0.0","0.0","0.019143134","244.0","4.0"
"2213","30.3941476","-97.75242369","2016-09-19 17:54:29.000-0400","0.0","0.0","0.0","244.0","4.0"
"2213","30.39414136","-97.75241398","2016-09-19 17:54:30.000-0400","0.0","0.0","1.1616005","245.0","4.0"
"2213","30.39414136","-97.75241398","2016-09-19 17:54:31.000-0400","0.0","0.0","0.0","245.0","4.0"
"2213","30.39413786","-97.75241329","2016-09-19 17:54:32.000-0400","0.0","0.0","0.3936324","245.0","4.0"
"2213","30.39413783","-97.75241326","2016-09-19 17:54:33.000-0400","0.0","0.0","0.00440147","245.0","4.0"
"2213","30.39413807","-97.75241014","2016-09-19 17:54:34.000-0400","0.0","0.0","0.30101863","245.0","4.0"
"2213","30.39413428","-97.75241301","2016-09-19 17:54:35.000-0400","0.0","0.0","0.50259817","244.0","4.0"
"2213","30.39413169","-97.75241406","2016-09-19 17:54:36.000-0400","0.0","0.0","0.30434063","244.0","4.0"
"2213","30.39413097","-97.75241253","2016-09-19 17:54:37.000-0400","0.0","0.0","0.16730492","244.0","4.0"
"2213","30.39412782","-97.75241311","2016-09-19 17:54:38.000-0400","225.8","3.198824","0.35362673","244.0","4.0"
